row	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Status
ENSG00000068305	1768.83848549833	0.536880450778988	0.159037191887169	3.37581696713988	0.000735968626914649	0.0081063598942708	Downregulated
ENSG00000068383	1410.80861574652	1.29756276590584	0.316841486270642	4.09530576686373	4.21611572601393e-05	0.000752097440170564	Downregulated
ENSG00000068784	277.284228387818	-0.580175203914833	0.166056440058478	-3.49384344088384	0.000476120141525373	0.00576867163472142	Downregulated
ENSG00000068831	92.8018949080218	1.7361954857631	0.257666666785224	6.73814547851583	1.60420911433896e-11	1.28548926119913e-09	Downregulated
ENSG00000068885	1569.40245733923	-0.529239065007271	0.14694905081509	-3.60151400823425	0.000316369372149105	0.00411964613848901	Downregulated
ENSG00000069020	835.844602249333	-0.487738291155191	0.129575409975464	-3.76412693772334	0.000167131974376635	0.00243854889396353	Downregulated
ENSG00000069431	1160.20541852409	0.979555832742311	0.29100997098026	3.36605591018995	0.000762512515042243	0.00835014608844163	Downregulated
ENSG00000070081	1652.13877265149	-0.484717192755682	0.105182188835472	-4.60835810817635	4.05861200980577e-06	9.78784695676885e-05	Downregulated
ENSG00000070087	2488.0872201094	-0.352788032753358	0.0953939655116676	-3.69822169422456	0.000217115225748405	0.0030111814047249	Downregulated
ENSG00000070404	1824.48223262583	1.72902324025048	0.317507427296959	5.44561509937011	5.16266663446782e-08	2.00483554305167e-06	Downregulated
ENSG00000070540	4742.95668917783	0.904093395282883	0.195421452620987	4.62637741740842	3.7211693883862e-06	9.09971732874176e-05	Downregulated
ENSG00000070669	426.90709695752	-1.02041052508942	0.155014943147784	-6.58265909317275	4.62107896249542e-11	3.34862396588484e-09	Downregulated
ENSG00000070808	25.5885475782533	-1.71711511130544	0.403790944772748	-4.25248543468905	2.11410970832625e-05	0.000420186240585316	Downregulated
ENSG00000070882	1137.43626772457	-1.12236945906417	0.270537050630481	-4.14867189705998	3.34409694259316e-05	0.000618440569827573	Downregulated
ENSG00000071127	9848.71344644679	0.727931484501591	0.197724961372197	3.68153560101769	0.000231833408968434	0.0031688781397355	Downregulated
ENSG00000071242	11251.1312604923	0.901278706269218	0.177686392463169	5.07230010005428	3.93035915791547e-07	1.22228520424291e-05	Downregulated
ENSG00000071282	4091.27993782563	1.59568941057795	0.229955715110425	6.93911612421415	3.94560712366633e-12	3.43426551080038e-10	Downregulated
ENSG00000072121	1060.0914271206	-0.520233564547189	0.14233158242649	-3.65508171607572	0.000257100073523209	0.00345499610781632	Downregulated
ENSG00000072163	673.485313552392	1.29480343031505	0.347142388302514	3.72989146225122	0.000191562271865119	0.00271903524592055	Downregulated
ENSG00000072210	956.239056328403	-1.06932055483084	0.169403224650358	-6.31227981071716	2.74954509690181e-10	1.72787802873768e-08	Downregulated
ENSG00000072571	40.4580992508944	1.31137572448411	0.377060208159592	3.47789476615645	0.000505368286156331	0.00604565773604868	Downregulated
ENSG00000072958	2239.04534337653	1.10184710954708	0.123258164343445	8.93934381885572	3.914880272183e-19	8.84938234659873e-17	Downregulated
ENSG00000073111	166.135682366906	-0.68652460148895	0.17422058578408	-3.94054811834806	8.12956409518119e-05	0.00133249186386925	Downregulated
ENSG00000073146	86.4308772686813	-0.962745573313137	0.289745221316755	-3.32273149816903	0.000891406714991799	0.009460655009496	Downregulated
ENSG00000073169	481.209781646981	0.528644907447148	0.152831529081941	3.45900424227068	0.000542176365047977	0.00639008641918413	Downregulated
ENSG00000073712	3869.60314739976	0.614345092395517	0.120396085099814	5.10269990827523	3.34841740641836e-07	1.06537356344971e-05	Downregulated
ENSG00000073792	2530.97391782678	0.897558040891779	0.165754019205668	5.41500016224695	6.12886503187138e-08	2.32635741623288e-06	Downregulated
ENSG00000074219	572.768613097349	-0.772237720702894	0.148507744842016	-5.19998281250857	1.99306955712023e-07	6.76794583914483e-06	Downregulated
ENSG00000074590	415.240238467516	1.17681400847815	0.24472494134356	4.80872117904022	1.51898898790817e-06	4.04307350120726e-05	Downregulated
ENSG00000074935	273.111485781263	-0.662485081007615	0.155400934722479	-4.26307011724675	2.01637212272527e-05	0.000402344608678184	Downregulated
ENSG00000075142	1478.07969934526	0.415146010593647	0.100037578913804	4.14990061836015	3.32619658046054e-05	0.000616588093158811	Downregulated
